1587585600,7107.5,7130,7098.6,7100.3,115.61782091,822310.1319571878
1587589200,7100.3,7124.6,7095,7124.57674082,33.09044784,235365.213399932
1587592800,7124.6,7140,7101.4,7101.6,81.5737108,581093.9812540284
1587596400,7101.5568998,7120.3,7098.4,7119.6,407.41384758,2896470.5639715325
1587600000,7119.6,7133,7111,7133,364.26517649,2594617.236406001
1587603600,7133,7149.2,7110.5,7126.48152628,240.80871363,1715840.175384134
1587607200,7126.48152628,7187.7,7125.2,7185,291.79147993,2090715.3446063462
1587610800,7185,7189,7140.1,7142.9600235,135.3303687,969003.5546615835
1587614400,7142.9600235,7167.51260144,7126.1,7127.3,38.77956906,277085.81491795863
1587618000,7127.2,7144.980099,7112,7144,51.76912184,368940.4072321401
1587621600,7142.9,7149.4,7108,7113.30377765,95.67018736,681550.9824814185
1587625200,7112.1,7112.1,7042,7051.1,352.39162663,2491318.7608533707
1587628800,7051.8,7081,7047.4,7065.1,87.78540297,620578.7496269211
1587632400,7065.1,7112.03220967,7061.5,7094.7,105.4881121,748401.1360905499
1587636000,7095.3,7105.9,7068.1,7105.9,90.54321491,641251.7752079759
1587639600,7106,7109.6,7074.2,7075,443.30805524,3142221.678677777
1587643200,7075,7149,7075,7138.7,288.20627276,2054121.7824598397
1587646800,7138.7,7189.7,7121.5,7185,786.74202846,5631375.081168482
1587650400,7185,7270.1,7169.1,7260.1,1967.03058389,14213605.369615877
1587654000,7259.9,7773.9,7259.9,7555.4,7012.39712414,52621585.5223147
1587657600,7555.4,7571.9,7480.3,7545.2,789.03262138,5952709.985215727
1587661200,7547.6,7600.7,7503.3,7520.9,643.95209825,4871173.614724799
1587664800,7520.9,7567.6,7520.9,7566.6,233.19251666,1758394.752082207
1587668400,7566.6,7583.5,7514,7548.4,503.4987076,3796178.3547267686
1587672000,7548.30949378,7557.9,7515.2,7534.5,434.15366,3270428.9694298045
1587675600,7533.5245155,7560,7525.2,7544.8,574.06014874,4331749.9094030885
1587679200,7544.8,7613.6,7544.71721049,7601.1,537.187699,4071561.111829929
1587682800,7605.5,7607.3,7558,7573.2,231.85449858,1756863.2399955585
1587686400,7573.2,7573.3,7457.5,7498.9,447.06918371,3351998.1853079526
